centroid_id,distance,stop_id
10,3059.611,1005
10,4184.783,1004
10,5293.892,1003
10,6532.363,1002
10,8880.962,1000
10,7782.761,1001
11,6059.965,2009
11,5463.281,2008
11,4843.646,2007
11,4203.217,2006
11,4031.918,2005
11,5198.173,2004
11,4645.147,2003
11,4124.704,2002
11,3950.52,2001
11,3789.254,2000
11,1599.329,1009
11,544.659,1008
11,1048.85,1007
11,2284.449,1006
11,3120.556,1005
11,4254.438,1004
11,5377.094,1003
11,6625.195,1002
11,8999.938,1000
11,7891.881,1001
12,7004.892,2009
12,6362.483,2008
12,5675.993,2007
12,4936.954,2006
12,4649.998,2005
12,4699.461,2004
12,4323.273,2003
12,4085.455,2002
12,4146.051,2001
12,4153.15,2000
12,2125.213,1009
12,1629.093,1008
12,1913.735,1007
12,2790.5,1006
12,3547.306,1005
12,4599.667,1004
12,5680.655,1003
12,6898.08,1002
12,9251.763,1000
12,8152.364,1001
13,7992.663,2009
13,7320.095,2008
13,6591.034,2007
13,5792.136,2006
13,5427.471,2005
13,4429.189,2004
13,4274.674,2003
13,4340.225,2002
13,4608.875,2001
13,4754.758,2000
13,2990.662,1009
13,2734.974,1008
13,2948.479,1007
13,3581.051,1006
13,4230.572,1005
13,5165.509,1004
13,6172.147,1003
13,7330.938,1002
13,9626.017,1000
13,8550.389,1001
14,2444.189,2009
14,2423.593,2008
14,2642.698,2007
14,3083.798,2006
14,3619.831,2005
14,7960.688,2004
14,7072.063,2003
14,5966.314,2002
14,5178.196,2001
14,4563.074,2000
14,4875.337,1009
14,4131.541,1008
14,3850.959,1007
14,4015.433,1006
14,4218.919,1005
14,4789.441,1004
14,5497.317,1003
14,6424.691,1002
14,8359.18,1000
14,7423.334,1001
15,2905.758,2009
15,2575.186,2008
15,2421.54,2007
15,2517.996,2006
15,2931.427,2005
15,6968.519,2004
15,6103.375,2003
15,5039.695,2002
15,4303.572,2001
15,3719.649,2000
15,3981.514,1009
15,3090.558,1008
15,2741.646,1007
15,2969.191,1006
15,3281.592,1005
15,4014.885,1004
15,4868.353,1003
15,5923.715,1002
15,8037.112,1000
15,7029.109,1001
16,3658.097,2009
16,3139.784,2008
16,2685.655,2007
16,2374.801,2006
16,2559.734,2005
16,6018.044,2004
16,5192.031,2003
16,4203.455,2002
16,3563.236,2001
16,3052.676,2000
16,3225.662,1009
16,2121.876,1008
16,1634.702,1007
16,1994.335,1006
16,2491.446,1005
16,3430.56,1004
16,4432.845,1003
16,5601.163,1002
16,7860.237,1000
16,6795.568,1001
17,4559.472,2009
17,3943.827,2008
17,3321.22,2007
17,2721.751,2006
17,2641.986,2005
17,5132.48,2004
17,4374.023,2003
17,3522.561,2002
17,3056.378,2001
17,2696.433,2000
17,2725.107,1009
17,1386.379,1008
17,544.753,1007
17,1267.883,1006
17,2028.458,1005
17,3144.37,1004
17,4250.677,1003
17,5488.583,1002
17,7838.391,1000
17,6739.436,1001
18,5537.577,2009
18,4870.129,2008
18,4161.384,2007
18,3412.483,2006
18,3142.738,2005
18,4351.635,2004
18,3711.582,2003
18,3101.081,2002
18,2907.767,2001
18,2773.362,2000
18,2629.905,1009
18,1345.587,1008
18,624.606,1007
18,1306.352,1006
18,2119.162,1005
18,3236.394,1004
18,4353.763,1003
18,5598.653,1002
18,7972.846,1000
18,6865.064,1001
19,6558.168,2009
19,5861.006,2008
19,5106.133,2007
19,4283.808,2006
19,3904.148,2005
19,3741.653,2004
19,3299.769,2003
19,3048.579,2002
19,3168.223,2001
19,3252.873,2000
19,2979.169,1009
19,2041.574,1008
19,1718.246,1007
19,2067.472,1006
19,2708.489,1005
19,3678.355,1004
19,4723.464,1003
19,5918.965,1002
19,8255.969,1000
19,7162.896,1001
20,7604.158,2009
20,6888.647,2008
20,6107.119,2007
20,5246.506,2006
20,4803.831,2005
20,3395.891,2004
20,3235.732,2003
20,3382.281,2002
20,3753.534,2001
20,3992.453,2000
20,3647.375,1009
20,2999.048,1008
20,2825.5,1007
20,3051.422,1006
20,3556.659,1005
20,4365.225,1004
20,5304.321,1003
20,6418.117,1002
20,8673.214,1000
20,7612.746,1001
21,1447.568,2009
21,1387.259,2008
21,1737.867,2007
21,2380.765,2006
21,2983.967,2005
21,7580.902,2004
21,6662.888,2003
21,5511.955,2002
21,4673.672,2001
21,4041.716,2000
21,5504.953,1009
21,4556.487,1008
21,4037.16,1007
21,3845.937,1006
21,3838.295,1005
21,4182.559,1004
21,4737.555,1003
21,5559.769,1002
21,7391.045,1000
21,6491.282,1001
22,2136.467,2009
22,1637.66,2008
22,1378.35,2007
22,1580.572,2006
22,2096.137,2005
22,6531.254,2004
22,5624.118,2003
22,4492.53,2002
22,3681.007,2001
22,3057.652,2000
22,4731.66,1009
22,3639.204,1008
22,2997.586,1007
22,2735.6,1006
22,2775.215,1005
22,3267.092,1004
22,3990.505,1003
22,4972.313,1002
22,7024.637,1000
22,6036.4,1001
23,3082.598,2009
23,2430.689,2008
23,1802.331,2007
23,1340.618,2006
23,1533.756,2005
23,5505.759,2004
23,4619.116,2003
23,3528.866,2002
23,2779.443,2001
23,2198.157,2000
23,4116.018,1009
23,2862.678,1008
23,2035.012,1007
23,1626.245,1006
23,1772.008,1005
23,2514.531,1004
23,3445.682,1003
23,4583.191,1002
23,6821.466,1000
23,5762.672,1001
24,4112.078,2009
24,3406.382,2008
24,2658.161,2007
24,1888.169,2006
24,1667.303,2005
24,4520.882,2004
24,3675.683,2003
24,2681.762,2002
24,2090.377,2001
24,1668.361,2000
24,3736.773,1009
24,2369.584,1008
24,1328.874,1007
24,524.133,1006
24,1023.273,1005
24,2107.302,1004
24,3207.834,1003
24,4444.803,1002
24,6796.185,1000
24,5696.274,1001
25,5175.406,2009
25,4446.065,2008
25,3654.053,2007
25,2793.201,2006
25,2382.49,2005
25,3610.02,2004
25,2855.509,2003
25,2097.54,2002
25,1866.258,2001
25,1789.926,2000
25,3667.999,1009
25,2346.018,1008
25,1363.601,1007
25,611.252,1006
25,1192.909,1005
25,2242.197,1004
25,3343.133,1003
25,4579.931,1002
25,6950.737,1000
25,5844.275,1001
26,6255.343,2009
26,5513.655,2008
26,4701.833,2007
26,3808.886,2006
26,3322.871,2005
26,2845.169,2004
26,2294.795,2003
26,2019.0,2002
26,2250.56,2001
26,2468.421,2000
26,3926.044,1009
26,2803.842,1008
26,2102.8,1007
26,1715.052,1006
26,2065.874,1005
26,2843.067,1004
26,3812.052,1003
26,4966.298,1002
26,7273.665,1000
26,6191.318,1001
27,7344.565,2009
27,6595.614,2008
27,5773.318,2007
27,4866.425,2006
27,4344.598,2005
27,2372.043,2004
27,2201.612,2003
27,2494.375,2002
27,3019.267,2001
27,3383.965,2000
27,4454.467,1009
27,3562.038,1008
27,3074.569,1007
27,2824.54,1006
27,3095.398,1005
27,3688.83,1004
27,4511.738,1003
27,5551.695,1002
27,7743.934,1000
27,6706.574,1001
28,628.171,2009
28,391.215,2008
28,1111.096,2007
28,2001.113,2006
28,2623.589,2005
28,7331.211,2004
28,6399.451,2003
28,5229.254,2002
28,4364.776,2001
28,3745.364,2000
28,6246.49,1009
28,5160.621,1008
28,4466.086,1007
28,3954.396,1006
28,3720.78,1005
28,3771.909,1004
28,4104.484,1003
28,4766.95,1002
28,6446.514,1000
28,5598.746,1001
29,1692.186,2009
29,954.118,2008
29,337.711,2007
29,913.497,2006
29,1540.383,2005
29,6239.674,2004
29,5309.361,2003
29,4140.775,2002
29,3279.883,2001
29,2653.549,2000
29,5577.049,1009
29,4372.041,1008
29,3554.307,1007
29,2886.104,1006
29,2610.256,1005
29,2721.601,1004
29,3213.412,1003
29,4066.445,1002
29,6022.824,1000
29,5064.229,1001
30,2793.074,2009
30,2033.842,2008
30,1209.316,2007
30,365.218,2006
30,575.521,2005
30,5156.483,2004
30,4230.194,2003
30,3068.521,2002
30,2221.01,2001
30,1588.643,2000
30,5065.295,1009
30,3750.515,1008
30,2790.906,1007
30,1868.376,1006
30,1500.518,1005
30,1748.087,1004
30,2504.822,1003
30,3580.088,1002
30,5784.476,1000
30,4734.53,1001
31,3899.731,2009
31,3135.531,2008
31,2297.763,2007
31,1378.828,2006
31,870.945,2005
31,4088.276,2004
31,3173.115,2003
31,2038.264,2002
31,1255.795,2001
31,689.295,2000
31,4762.334,1009
31,3389.228,1008
31,2326.821,1007
31,1058.747,1006
31,398.188,1005
31,1083.23,1004
31,2165.901,1003
31,3401.023,1002
31,5754.545,1000
31,4653.386,1001
32,5008.332,2009
32,4242.104,2008
32,3400.859,2007
32,2477.461,2006
32,1911.735,2005
32,3050.828,2004
32,2170.635,2003
32,1167.085,2002
32,830.678,2001
32,946.223,2000
32,4708.642,1009
32,3372.868,1008
32,2346.894,1007
32,1104.505,1006
32,731.043,1005
32,1326.588,1004
32,2361.566,1003
32,3575.718,1002
32,5936.185,1000
32,4833.332,1001
33,6117.821,2009
33,5350.532,2008
33,4507.862,2007
33,3583.757,2006
33,3003.294,2005
33,2090.45,2004
33,1350.377,2003
33,1019.077,2002
33,1507.28,2001
33,1945.355,2000
33,4912.398,1009
33,3706.004,1008
33,2840.877,1007
33,1946.221,1006
33,1838.247,1005
33,2194.343,1004
33,2988.597,1003
33,4058.746,1002
33,6311.152,1000
33,5247.575,1001
34,7227.787,2009
34,6459.859,2008
34,5616.462,2007
34,4692.298,2006
34,4105.321,2005
34,1378.864,2004
34,1185.005,2003
34,1784.321,2002
34,2514.48,2001
34,3023.628,2000
34,5344.235,1009
34,4308.312,1008
34,3619.682,1007
34,2970.601,1006
34,2948.343,1005
34,3215.478,1004
34,3841.261,1003
34,4757.091,1002
34,6847.761,1000
34,5846.524,1001
35,933.539,2009
35,747.993,2008
35,1275.502,2007
35,2125.803,2006
35,2653.424,2005
35,7225.114,2004
35,6300.061,2003
35,5146.576,2002
35,4293.936,2001
35,3728.07,2000
35,7064.792,1009
35,5889.054,1008
35,5076.581,1007
35,4319.925,1006
35,3890.291,1005
35,3624.81,1004
35,3664.365,1003
35,4088.398,1002
35,5537.678,1000
35,4767.97,1001
36,1827.684,2009
36,1147.528,2008
36,711.656,2007
36,1161.51,2006
36,1590.67,2005
36,6114.657,2004
36,5189.123,2003
36,4035.851,2002
36,3184.996,2001
36,2629.08,2000
36,6480.514,1009
36,5211.945,1008
36,4296.433,1007
36,3369.622,1006
36,2846.7,1005
36,2513.756,1004
36,2628.024,1003
36,3244.48,1002
36,5038.037,1000
36,4127.138,1001
37,2877.193,2009
37,2131.437,2008
37,1361.942,2007
37,805.02,2006
37,699.063,2005
37,5004.466,2004
37,4078.25,2003
37,2925.377,2002
37,2078.317,2001
37,1547.422,2000
37,6045.802,1009
37,4702.837,1008
37,3689.972,1007
37,2552.615,1006
37,1882.002,1005
37,1402.703,1004
37,1689.478,1003
37,2609.059,1002
37,4750.436,1000
37,3715.089,1001
38,3960.419,2009
38,3199.703,2008
38,2381.635,2007
38,1554.311,2006
38,957.091,2005
38,3894.769,2004
38,2967.512,2003
38,1815.613,2002
38,981.571,2001
38,588.085,2000
38,5794.417,1009
38,4420.166,1008
38,3352.81,1007
38,2036.226,1006
38,1203.762,1005
38,291.651,1004
38,1127.404,1003
38,2357.246,1002
38,4713.846,1000
38,3611.009,1001
39,5055.735,2009
39,4289.759,2008
39,3458.085,2007
39,2579.258,2006
39,1952.492,2005
39,2786.154,2004
39,1857.153,2003
39,709.891,2002
39,276.471,2001
39,875.239,2000
39,5750.45,1009
39,4407.711,1008
39,3366.844,1007
39,2060.451,1006
39,1350.934,1005
39,819.4,1004
39,1468.542,1003
39,2602.863,1002
39,4933.853,1000
39,3840.019,1001
40,6156.69,2009
40,5388.396,2008
40,4551.194,2007
40,3654.876,2006
40,3029.403,2005
40,1680.758,2004
40,748.848,2003
40,424.622,2002
40,1287.731,2001
40,1911.832,2000
40,5918.526,1009
40,4667.637,1008
40,3728.11,1007
40,2610.28,1006
40,2160.986,1005
40,1930.448,1004
40,2347.562,1003
40,3234.508,1002
40,5379.064,1000
40,4349.824,1001
41,7260.72,2009
41,6491.258,2008
41,5651.302,2007
41,4746.841,2006
41,4124.461,2005
41,596.743,2004
41,376.013,2003
41,1524.964,2002
41,2389.334,2001
41,3002.167,2000
41,6281.646,1009
41,5158.934,1008
41,4350.956,1007
41,3442.458,1006
41,3159.675,1005
41,3041.495,1004
41,3366.649,1003
41,4076.522,1002
41,5999.55,1000
41,5056.188,1001
42,1877.803,2009
42,1773.081,2008
42,2048.731,2007
42,2685.479,2006
42,3062.086,2005
42,7268.903,2004
42,6372.398,2003
42,5273.339,2002
42,4472.479,2001
42,3993.459,2000
42,7936.15,1009
42,6701.373,1008
42,5811.704,1007
42,4885.155,1006
42,4313.118,1005
42,3772.221,1004
42,3490.958,1003
42,3589.51,1002
42,4685.353,1000
42,4037.262,1001
43,2448.531,2009
43,1975.187,2008
43,1754.157,2007
43,2010.496,2006
43,2205.933,2005
43,6166.341,2004
43,5276.719,2003
43,4196.315,2002
43,3421.916,2001
43,2993.568,2000
43,7420.874,1009
43,6114.956,1008
43,5144.342,1007
43,4069.125,1006
43,3401.856,1005
43,2722.032,1004
43,2380.256,1003
43,2587.645,1002
43,4082.614,1000
43,3255.56,1001
44,3306.561,2009
44,2669.792,2008
44,2103.739,2007
44,1827.916,2006
44,1680.714,2005
44,5067.491,2004
44,4189.148,2003
44,3143.073,2002
44,2425.87,2001
44,2108.097,2000
44,7044.511,1009
44,5687.342,1008
44,4649.892,1007
44,3423.407,1006
44,2647.857,1005
44,1748.76,1004
44,1270.172,1003
44,1725.144,1002
44,3721.803,1000
44,2714.174,1001
45,4282.551,2009
45,3580.933,2008
45,2871.104,2007
45,2260.383,2006
45,1803.423,2005
45,3975.433,2004
45,3118.181,2003
45,2148.87,2002
45,1590.302,2001
45,1547.766,2000
45,6830.066,1009
45,5455.998,1008
45,4387.21,1007
45,3057.864,1006
45,2217.781,1005
45,1084.315,1004
45,173.023,1003
45,1313.474,1002
45,3674.885,1000
45,2569.764,1001
46,5311.874,2009
46,4581.183,2008
46,3811.774,2007
46,3057.164,2006
46,2479.664,2005
46,2897.852,2004
46,2089.502,2003
46,1351.017,2002
46,1281.463,2001
46,1678.08,2000
46,6792.887,1009
46,5445.993,1008
46,4398.022,1007
46,3074.121,1006
46,2301.049,1005
46,1327.474,1004
46,956.768,1003
46,1715.569,1002
46,3953.05,1000
46,2882.621,1001
47,6368.721,2009
47,5623.188,2008
47,4825.438,2007
47,4006.498,2006
47,3393.227,2005
47,1860.079,2004
47,1215.669,2003
47,1225.446,2002
47,1795.577,2001
47,2388.553,2000
47,6935.827,1009
47,5658.501,1008
47,4680.432,1007
47,3466.809,1006
47,2853.061,1005
47,2194.879,1004
47,2066.333,1003
47,2574.878,1002
47,4496.364,1000
47,3533.296,1001
48,7441.374,2009
48,6687.457,2008
48,5874.43,2007
48,5022.613,2006
48,4398.646,2005
48,995.54,2004
48,1028.854,2003
48,1909.723,2002
48,2697.201,2001
48,3326.149,2000
48,7248.237,1009
48,6070.195,1008
48,5190.293,1007
48,4129.91,1006
48,3667.961,1005
48,3215.843,1004
48,3176.933,1003
48,3575.704,1002
48,5222.721,1000
48,4373.522,1001
49,2891.115,2009
49,2811.765,2008
49,2990.939,2007
49,3476.023,2006
49,3726.978,2005
49,7459.938,2004
49,6610.828,2003
49,5595.325,2002
49,4873.07,2001
49,4491.702,2000
49,8844.897,1009
49,7570.624,1008
49,6630.13,1007
49,5589.831,1006
49,4924.437,1005
49,4183.121,1004
49,3622.765,1003
49,3351.502,1002
49,3926.517,1000
49,3470.418,1001
50,3290.611,2009
50,2943.463,2008
50,2797.479,2007
50,2985.54,2006
50,3062.763,2005
50,6390.44,2004
50,5562.338,2003
50,4594.444,2002
50,3931.103,2001
50,3631.733,2000
50,8385.725,1009
50,7056.889,1008
50,6053.746,1007
50,4892.84,1006
50,4149.722,1005
50,3267.811,1004
50,2569.696,1003
50,2245.83,1002
50,3183.108,1000
50,2518.456,1001
51,3970.714,2009
51,3448.305,2008
51,3029.017,2007
51,2865.841,2006
51,2709.162,2005
51,5337.946,2004
51,4543.685,2003
51,3657.74,2002
51,3103.099,2001
51,2944.905,2000
51,8054.655,1009
51,6689.837,1008
51,5639.676,1007
51,4370.634,1006
51,3557.977,1005
51,2515.465,1004
51,1597.228,1003
51,1150.576,1002
51,2704.755,1000
51,1763.613,1001
52,4813.926,2009
52,4193.627,2008
52,3604.562,2007
52,3159.353,2006
52,2787.019,2005
52,4314.917,2004
52,3580.422,2003
52,2849.226,2002
52,2504.747,2001
52,2573.778,2000
52,7867.872,1009
52,6494.385,1008
52,5425.213,1007
52,4090.708,1006
52,3250.705,1005
52,2108.417,1004
52,983.777,1003
52,269.775,1002
52,2639.717,1000
52,1531.965,1001
53,5748.918,2009
53,5074.551,2008
53,4390.86,2007
53,3770.788,2006
53,3265.618,2005
53,3348.466,2004
53,2731.786,2003
53,2307.812,2002
53,2321.026,2001
53,2654.254,2000
53,7835.702,1009
53,6486.063,1008
53,5434.04,1007
53,4102.95,1006
53,3308.147,1005
53,2243.245,1004
53,1361.383,1003
53,1136.046,1002
53,3014.859,1000
53,2013.05,1001
54,6737.586,2009
54,6031.954,2008
54,5294.836,2007
54,4574.389,2006
54,4003.735,2005
54,2504.958,2004
54,2138.867,2003
54,2236.686,2002
54,2639.967,2001
54,3151.929,2000
54,7960.02,1009
54,6665.572,1008
54,5665.112,1007
54,4404.926,1006
54,3713.415,1005
54,2843.894,1004
54,2282.054,1003
54,2230.982,1002
54,3698.581,1000
54,2868.219,1001
55,7759.441,2009
55,7034.679,2008
55,6265.761,2007
55,5486.352,2006
55,4885.118,2005
55,1950.964,2004
55,2038.554,2003
55,2673.647,2002
55,3319.72,2001
55,3910.639,2000
55,8233.738,1009
55,7018.514,1008
55,6093.198,1007
55,4943.824,1006
55,4370.802,1005
55,3689.467,1004
55,3321.299,1003
55,3336.586,1002
55,4553.952,1000
55,3856.143,1001
56,3920.293,2009
56,3853.065,2008
56,3983.987,2007
56,4373.997,2006
56,4536.808,2005
56,7787.39,2004
56,6998.394,2003
56,6081.605,2002
56,5446.936,2001
56,5155.727,2000
56,9780.617,1009
56,8479.316,1008
56,7504.654,1007
56,6387.97,1006
56,5663.535,1005
56,4790.177,1004
56,4029.95,1003
56,3429.133,1002
56,3325.788,1000
56,3156.974,1001
57,4223.609,2009
57,3950.272,2008
57,3840.953,2007
57,3995.392,2006
57,4009.159,2005
57,6769.854,2004
57,6017.851,2003
57,5175.679,2002
57,4623.459,2001
57,4426.755,2000
57,9367.504,1009
57,8024.05,1008
57,7000.722,1007
57,5787.975,1006
57,5004.639,1005
57,4015.763,1004
57,3117.638,1003
57,2360.124,1002
57,2403.151,1000
57,2065.218,1001
58,4772.621,2009
58,4339.594,2008
58,4012.799,2007
58,3906.834,2006
58,3746.06,2005
58,5786.821,2004
58,5091.213,2003
58,4365.58,2002
58,3943.67,2001
58,3883.258,2000
58,9072.413,1009
58,7703.301,1008
58,6645.996,1007
58,5353.88,1006
58,4526.156,1005
58,3431.587,1004
58,2380.701,1003
58,1360.259,1002
58,1719.968,1000
58,1016.198,1001
59,5494.163,2009
59,4952.612,2008
59,4463.303,2007
59,4127.036,2006
59,3802.821,2005
59,4859.275,2004
59,4253.851,2003
59,3714.539,2002
59,3492.502,2001
59,3610.0,2000
59,8907.082,1009
59,7534.268,1008
59,6465.083,1007
59,5127.991,1006
59,4288.897,1005
59,3145.491,1004
59,2021.059,1003
59,774.146,1002
59,1615.65,1000
59,518.718,1001
60,6329.502,2009
60,5717.824,2008
60,5119.419,2007
60,4611.98,2006
60,4166.39,2005
60,4025.754,2004
60,3569.163,2003
60,3317.558,2002
60,3363.254,2001
60,3667.885,2000
60,8878.762,1009
60,7527.179,1008
60,6472.573,1007
60,5137.841,1006
60,4332.673,1005
60,3237.484,1004
60,2229.46,1003
60,1348.024,1002
60,2175.138,1000
60,1405.114,1001
61,7239.351,2009
61,6582.363,2008
61,5913.093,2007
61,5289.342,2006
61,4767.076,2005
61,3357.039,2004
61,3138.705,2003
61,3268.553,2002
61,3590.856,2001
61,4042.712,2000
61,8988.747,1009
61,7682.48,1008
61,6667.83,1007
61,5382.137,1006
61,4649.552,1005
61,3679.314,1004
61,2885.336,1003
61,2346.037,1002
61,3053.028,1000
61,2479.613,1001
62,8198.942,2009
62,7512.013,2008
62,6796.303,2007
62,6095.307,2006
62,5528.116,2005
62,2966.746,2004
62,3071.298,2003
62,3581.835,2002
62,4116.536,2001
62,4658.594,2000
62,9232.096,1009
62,7990.709,1008
62,7035.238,1007
62,5831.486,1006
62,5189.746,1005
62,4366.033,1004
62,3761.473,1003
62,3414.596,1002
62,4047.17,1000
62,3576.515,1001
63,4955.462,2009
63,4895.312,2008
63,4997.661,2007
63,5325.33,2006
63,5427.077,2005
63,8235.003,2004
63,7512.05,2003
63,6696.483,2002
63,6145.728,2001
63,5930.103,2000
63,10736.259,1009
63,9416.036,1008
63,8417.81,1007
63,7248.766,1006
63,6486.883,1005
63,5529.154,1004
63,4640.581,1003
63,3803.123,1002
63,2980.357,1000
63,3172.937,1001
64,5198.803,2009
64,4972.262,2008
64,4884.481,2007
64,5019.087,2006
64,4994.462,2005
64,7280.34,2004
64,6608.218,2003
64,5886.025,2002
64,5429.357,2001
64,5308.624,2000
64,10361.399,1009
64,9008.316,1008
64,7971.89,1007
64,6726.076,1006
64,5920.413,1005
64,4873.679,1004
64,3874.87,1003
64,2876.666,1002
64,1896.474,1000
64,2089.541,1001
65,5653.971,2009
65,5286.927,2008
65,5020.814,2007
65,4948.961,2006
65,4785.919,2005
65,6376.546,2004
65,5777.118,2003
65,5188.12,2002
65,4863.617,2001
65,4864.746,2000
65,10095.484,1009
65,8723.913,1008
65,7662.338,1007
65,6356.451,1006
65,5521.939,1005
65,4404.865,1004
65,3311.062,1003
65,2134.375,1002
65,882.941,1000
65,1064.764,1001
66,6275.036,2009
66,5800.746,2008
66,5387.751,2007
66,5124.653,2006
66,4830.555,2005
66,5548.532,2004
66,5054.753,2003
66,4653.683,2002
66,4505.607,2001
66,4649.612,2000
66,9947.256,1009
66,8575.105,1008
66,7506.044,1007
66,6167.474,1006
66,5329.279,1005
66,4185.906,1004
66,3062.764,1003
66,1817.906,1002
66,656.836,1000
66,608.391,1001
67,7018.093,2009
67,6466.42,2008
67,5942.727,2007
67,5522.752,2006
67,5121.754,2005
67,4835.386,2004
67,4493.867,2003
67,4343.481,2002
67,4406.256,2001
67,4694.774,2000
67,9921.99,1009
67,8568.96,1008
67,7512.579,1007
67,6175.747,1006
67,5364.651,1005
67,4255.543,1004
67,3204.183,1003
67,2126.706,1002
67,1597.545,1000
67,1440.634,1001
68,7848.568,2009
68,7242.193,2008
68,6638.75,2007
68,6099.865,2006
68,5621.328,2005
68,4294.715,2004
68,4160.29,2003
68,4306.245,2002
68,4582.418,2001
68,4993.172,2000
68,10020.614,1009
68,8705.779,1008
68,7681.526,1007
68,6380.505,1006
68,5623.754,1005
68,4600.689,1004
68,3690.787,1003
68,2865.281,1002
68,2672.4,1000
68,2499.914,1001
69,8741.582,2009
69,8096.478,2008
69,7436.319,2007
69,6810.637,2006
69,6279.74,2005
69,3997.132,2004
69,4109.751,2003
69,4548.683,2002
69,5005.083,2001
69,5503.77,2000
69,10239.55,1009
69,8979.028,1008
69,8002.605,1007
69,6763.924,1006
69,6078.042,1005
69,5166.419,1004
69,4409.748,1003
69,3790.202,1002
69,3768.307,1000
69,3590.621,1001
