trip_id,arrival_time,departure_time,stop_id,stop_sequence,route_id
568,13:38:00,13:38:00,546,2,128
568,13:46:00,13:46:00,2494,3,128
568,13:55:00,13:55:00,709,4,128
568,13:57:00,13:57:00,711,5,128
569,13:38:00,13:38:00,56,1,134
569,13:39:00,13:39:00,242,2,134
569,13:41:00,13:41:00,241,3,134
569,13:42:00,13:42:00,240,4,134
569,13:42:00,13:42:00,330,5,134
569,13:44:00,13:44:00,247,6,134
569,13:45:00,13:45:00,236,7,134
569,13:47:00,13:47:00,297,8,134
569,13:49:00,13:49:00,234,9,134
569,13:50:00,13:50:00,233,10,134
569,13:51:00,13:51:00,1247,11,134
569,13:52:00,13:52:00,2620,12,134
569,13:53:00,13:53:00,224,13,134
569,13:54:00,13:54:00,225,14,134
569,13:55:00,13:55:00,676,15,134
569,13:57:00,13:57:00,226,16,134
569,13:57:00,13:57:00,227,17,134
569,13:57:00,13:57:00,228,18,134
569,13:58:00,13:58:00,55,19,134
570,13:41:00,13:41:00,156,1,33
570,13:43:00,13:43:00,584,2,33
570,13:45:00,13:45:00,532,3,33
570,13:48:00,13:48:00,728,4,33
570,13:49:00,13:49:00,739,5,33
570,13:50:00,13:50:00,736,6,33
570,13:51:00,13:51:00,738,7,33
570,13:52:00,13:52:00,730,8,33
570,13:53:00,13:53:00,734,9,33
570,13:54:00,13:54:00,779,10,33
570,13:59:00,13:59:00,124,11,33
570,14:01:00,14:01:00,845,12,33
570,14:04:00,14:04:00,690,13,33
570,14:06:00,14:06:00,684,14,33
570,14:07:00,14:07:00,211,15,33
570,14:09:00,14:09:00,380,16,33
570,14:10:00,14:10:00,381,17,33
570,14:12:00,14:12:00,1247,18,33
571,13:41:00,13:41:00,498,1,36
571,13:42:00,13:42:00,490,2,36
571,13:44:00,13:44:00,2561,3,36
571,13:48:00,13:48:00,64,4,36
571,13:50:00,13:50:00,187,5,36
571,13:52:00,13:52:00,2558,6,36
571,13:54:00,13:54:00,746,7,36
571,13:56:00,13:56:00,286,8,36
571,13:57:00,13:57:00,764,9,36
571,13:59:00,13:59:00,227,10,36
571,14:01:00,14:01:00,688,11,36
571,14:03:00,14:03:00,265,12,36
571,14:10:00,14:10:00,1247,13,36
572,13:42:00,13:42:00,46,1,37
572,13:43:00,13:43:00,643,2,37
572,13:44:00,13:44:00,641,3,37
572,13:46:00,13:46:00,629,4,37
572,13:47:00,13:47:00,644,5,37
572,13:48:00,13:48:00,650,6,37
572,13:49:00,13:49:00,621,7,37
572,13:50:00,13:50:00,640,8,37
572,13:51:00,13:51:00,647,9,37
572,13:53:00,13:53:00,756,10,37
572,13:54:00,13:54:00,751,11,37
572,13:55:00,13:55:00,754,12,37
572,13:57:00,13:57:00,748,13,37
572,13:59:00,13:59:00,743,14,37
572,14:01:00,14:01:00,764,15,37
572,14:03:00,14:03:00,227,16,37
572,14:04:00,14:04:00,688,17,37
572,14:05:00,14:05:00,265,18,37
572,14:10:00,14:10:00,1247,19,37
573,13:43:00,13:43:00,63,1,35
573,13:46:00,13:46:00,2664,2,35
573,13:49:00,13:49:00,708,3,35
573,13:54:00,13:54:00,611,4,35
573,13:59:00,13:59:00,268,5,35
573,14:00:00,14:00:00,269,6,35
573,14:02:00,14:02:00,270,7,35
573,14:03:00,14:03:00,271,8,35
573,14:05:00,14:05:00,267,9,35
573,14:06:00,14:06:00,266,10,35
573,14:07:00,14:07:00,265,11,35
573,14:10:00,14:10:00,1247,12,35
574,13:49:00,13:49:00,166,1,32
574,13:50:00,13:50:00,318,2,32
574,13:51:00,13:51:00,319,3,32
574,13:52:00,13:52:00,770,4,32
574,13:52:00,13:52:00,320,5,32
574,13:54:00,13:54:00,321,6,32
574,13:54:00,13:54:00,322,7,32
574,13:55:00,13:55:00,174,8,32
574,13:58:00,13:58:00,324,9,32
574,13:58:00,13:58:00,325,10,32
574,13:59:00,13:59:00,326,11,32
574,14:02:00,14:02:00,327,12,32
574,14:02:00,14:02:00,328,13,32
574,14:03:00,14:03:00,329,14,32
574,14:04:00,14:04:00,240,15,32
574,14:04:00,14:04:00,330,16,32
574,14:05:00,14:05:00,331,17,32
574,14:07:00,14:07:00,332,18,32
574,14:07:00,14:07:00,298,19,32
574,14:11:00,14:11:00,297,20,32
574,14:12:00,14:12:00,234,21,32
574,14:15:00,14:15:00,1247,22,32
574,14:22:00,14:22:00,2657,23,32
574,14:23:00,14:23:00,334,24,32
574,14:25:00,14:25:00,335,25,32
574,14:25:00,14:25:00,336,26,32
574,14:27:00,14:27:00,337,27,32
574,14:27:00,14:27:00,338,28,32
574,14:30:00,14:30:00,339,29,32
574,14:31:00,14:31:00,340,30,32
574,14:31:00,14:31:00,341,31,32
574,14:34:00,14:34:00,342,32,32
574,14:34:00,14:34:00,343,33,32
574,14:35:00,14:35:00,344,34,32
574,14:37:00,14:37:00,345,35,32
574,14:38:00,14:38:00,180,36,32
574,14:40:00,14:40:00,282,37,32
575,13:51:00,13:51:00,365,1,126
575,13:52:00,13:52:00,309,2,126
575,13:53:00,13:53:00,310,3,126
575,13:54:00,13:54:00,366,4,126
575,13:55:00,13:55:00,367,5,126
575,13:56:00,13:56:00,175,6,126
575,13:58:00,13:58:00,369,7,126
575,14:01:00,14:01:00,370,8,126
575,14:02:00,14:02:00,371,9,126
575,14:03:00,14:03:00,373,10,126
575,14:03:00,14:03:00,374,11,126
575,14:04:00,14:04:00,214,12,126
575,14:05:00,14:05:00,211,13,126
575,14:07:00,14:07:00,375,14,126
575,14:08:00,14:08:00,376,15,126
575,14:09:00,14:09:00,377,16,126
575,14:10:00,14:10:00,378,17,126
575,14:11:00,14:11:00,379,18,126
575,14:12:00,14:12:00,380,19,126
575,14:13:00,14:13:00,381,20,126
575,14:15:00,14:15:00,1247,21,126
576,13:55:00,13:55:00,709,1,172
576,13:57:00,13:57:00,2663,2,172
576,13:58:00,13:58:00,2605,3,172
576,13:59:00,13:59:00,2602,4,172
576,14:01:00,14:01:00,2599,5,172
576,14:03:00,14:03:00,2596,6,172
576,14:05:00,14:05:00,2593,7,172
576,14:11:00,14:11:00,2589,8,172
576,14:12:00,14:12:00,2591,9,172
576,14:13:00,14:13:00,2588,10,172
576,14:17:00,14:17:00,63,11,172
576,14:18:00,14:18:00,2586,12,172
576,14:20:00,14:20:00,2584,13,172
576,14:21:00,14:21:00,2581,14,172
576,14:23:00,14:23:00,717,15,172
576,14:25:00,14:25:00,2578,16,172
577,13:56:00,13:56:00,282,1,32
577,13:56:00,13:56:00,68,2,32
577,13:58:00,13:58:00,285,3,32
577,13:59:00,13:59:00,286,4,32
577,13:59:00,13:59:00,287,5,32
577,14:01:00,14:01:00,288,6,32
577,14:02:00,14:02:00,289,7,32
577,14:02:00,14:02:00,290,8,32
577,14:04:00,14:04:00,291,9,32
577,14:05:00,14:05:00,292,10,32
577,14:07:00,14:07:00,293,11,32
577,14:08:00,14:08:00,294,12,32
577,14:10:00,14:10:00,295,13,32
577,14:11:00,14:11:00,296,14,32
577,14:15:00,14:15:00,1247,15,32
577,14:22:00,14:22:00,2658,16,32
577,14:24:00,14:24:00,251,17,32
577,14:27:00,14:27:00,250,18,32
577,14:28:00,14:28:00,333,19,32
577,14:30:00,14:30:00,299,20,32
577,14:30:00,14:30:00,300,21,32
577,14:31:00,14:31:00,301,22,32
577,14:31:00,14:31:00,245,23,32
577,14:33:00,14:33:00,302,24,32
577,14:33:00,14:33:00,303,25,32
577,14:36:00,14:36:00,304,26,32
577,14:36:00,14:36:00,305,27,32
577,14:37:00,14:37:00,306,28,32
577,14:39:00,14:39:00,307,29,32
577,14:39:00,14:39:00,103,30,32
577,14:40:00,14:40:00,309,31,32
577,14:41:00,14:41:00,310,32,32
577,14:42:00,14:42:00,311,33,32
577,14:43:00,14:43:00,96,34,32
577,14:44:00,14:44:00,312,35,32
577,14:45:00,14:45:00,313,36,32
577,14:47:00,14:47:00,89,37,32
578,14:02:00,14:02:00,257,1,31
578,14:02:00,14:02:00,281,2,31
578,14:03:00,14:03:00,2615,3,31
578,14:04:00,14:04:00,279,4,31
578,14:06:00,14:06:00,278,5,31
578,14:07:00,14:07:00,277,6,31
578,14:09:00,14:09:00,276,7,31
578,14:12:00,14:12:00,275,8,31
578,14:12:00,14:12:00,1259,9,31
578,14:13:00,14:13:00,221,10,31
578,14:13:00,14:13:00,222,11,31
578,14:15:00,14:15:00,1247,12,31
578,14:22:00,14:22:00,2618,13,31
578,14:25:00,14:25:00,2612,14,31
578,14:25:00,14:25:00,231,15,31
578,14:26:00,14:26:00,681,16,31
578,14:26:00,14:26:00,2565,17,31
578,14:27:00,14:27:00,229,18,31
578,14:28:00,14:28:00,55,19,31
579,14:07:00,14:07:00,55,1,134
579,14:07:00,14:07:00,193,2,134
579,14:10:00,14:10:00,194,3,134
579,14:10:00,14:10:00,195,4,134
579,14:11:00,14:11:00,675,5,134
579,14:12:00,14:12:00,197,6,134
579,14:13:00,14:13:00,198,7,134
579,14:15:00,14:15:00,1247,8,134
579,14:22:00,14:22:00,2620,9,134
579,14:22:00,14:22:00,252,10,134
579,14:24:00,14:24:00,251,11,134
579,14:26:00,14:26:00,235,12,134
579,14:26:00,14:26:00,249,13,134
579,14:28:00,14:28:00,238,14,134
579,14:29:00,14:29:00,301,15,134
579,14:29:00,14:29:00,245,16,134
579,14:31:00,14:31:00,244,17,134
579,14:32:00,14:32:00,243,18,134
579,14:33:00,14:33:00,56,19,134
580,14:10:00,14:10:00,2629,1,103
580,14:15:00,14:15:00,250,2,103
580,14:16:00,14:16:00,333,3,103
580,14:19:00,14:19:00,299,4,103
580,14:19:00,14:19:00,300,5,103
580,14:20:00,14:20:00,301,6,103
580,14:20:00,14:20:00,245,7,103
580,14:21:00,14:21:00,302,8,103
580,14:21:00,14:21:00,303,9,103
580,14:23:00,14:23:00,304,10,103
580,14:23:00,14:23:00,842,11,103
580,14:24:00,14:24:00,838,12,103
580,14:25:00,14:25:00,846,13,103
580,14:26:00,14:26:00,836,14,103
580,14:26:00,14:26:00,841,15,103
580,14:27:00,14:27:00,786,16,103
580,14:28:00,14:28:00,774,17,103
580,14:31:00,14:31:00,89,18,103
580,14:32:00,14:32:00,315,19,103
580,14:33:00,14:33:00,72,20,103
580,14:33:00,14:33:00,769,21,103
580,14:34:00,14:34:00,781,22,103
580,14:36:00,14:36:00,776,23,103
580,14:39:00,14:39:00,586,24,103
580,14:40:00,14:40:00,599,25,103
580,14:43:00,14:43:00,130,26,103
581,14:10:00,14:10:00,2640,1,133
581,14:12:00,14:12:00,268,2,133
581,14:13:00,14:13:00,269,3,133
581,14:14:00,14:14:00,2564,4,133
581,14:15:00,14:15:00,1250,5,133
581,14:17:00,14:17:00,254,6,133
581,14:18:00,14:18:00,2611,7,133
581,14:20:00,14:20:00,1247,8,133
581,14:22:00,14:22:00,2616,9,133
581,14:22:00,14:22:00,200,10,133
581,14:23:00,14:23:00,201,11,133
581,14:25:00,14:25:00,202,12,133
581,14:26:00,14:26:00,1258,13,133
581,14:27:00,14:27:00,203,14,133
581,14:27:00,14:27:00,204,15,133
581,14:30:00,14:30:00,205,16,133
581,14:30:00,14:30:00,206,17,133
581,14:31:00,14:31:00,216,18,133
581,14:31:00,14:31:00,215,19,133
581,14:32:00,14:32:00,214,20,133
581,14:34:00,14:34:00,685,21,133
581,14:35:00,14:35:00,1260,22,133
581,14:37:00,14:37:00,1254,23,133
581,14:37:00,14:37:00,124,24,133
582,14:22:00,14:22:00,2624,1,33
582,14:24:00,14:24:00,348,2,33
582,14:25:00,14:25:00,349,3,33
582,14:27:00,14:27:00,212,4,33
582,14:28:00,14:28:00,685,5,33
582,14:30:00,14:30:00,691,6,33
582,14:33:00,14:33:00,844,7,33
582,14:35:00,14:35:00,175,8,33
582,14:40:00,14:40:00,778,9,33
582,14:41:00,14:41:00,733,10,33
582,14:42:00,14:42:00,731,11,33
582,14:43:00,14:43:00,737,12,33
582,14:44:00,14:44:00,735,13,33
582,14:45:00,14:45:00,740,14,33
582,14:46:00,14:46:00,729,15,33
582,14:49:00,14:49:00,531,16,33
582,14:51:00,14:51:00,583,17,33
582,14:53:00,14:53:00,151,18,33
582,14:54:00,14:54:00,595,19,33
582,14:58:00,14:58:00,1266,20,33
583,14:22:00,14:22:00,2625,1,34
583,14:23:00,14:23:00,200,2,34
583,14:24:00,14:24:00,201,3,34
583,14:25:00,14:25:00,202,4,34
583,14:26:00,14:26:00,1258,5,34
583,14:27:00,14:27:00,264,6,34
583,14:27:00,14:27:00,215,7,34
583,14:27:00,14:27:00,214,8,34
583,14:29:00,14:29:00,685,9,34
583,14:30:00,14:30:00,691,10,34
583,14:31:00,14:31:00,844,11,34
583,14:34:00,14:34:00,175,12,34
583,14:38:00,14:38:00,448,13,34
583,14:40:00,14:40:00,443,14,34
583,14:42:00,14:42:00,446,15,34
583,14:44:00,14:44:00,439,16,34
583,14:45:00,14:45:00,445,17,34
583,14:48:00,14:48:00,451,18,34
583,14:52:00,14:52:00,527,19,34
583,14:53:00,14:53:00,530,20,34
583,14:54:00,14:54:00,165,21,34
583,14:56:00,14:56:00,414,22,34
583,14:57:00,14:57:00,1266,23,34
583,14:59:00,14:59:00,406,24,34
583,15:00:00,15:00:00,404,25,34
583,15:02:00,15:02:00,563,26,34
583,15:04:00,15:04:00,139,27,34
583,15:06:00,15:06:00,559,28,34
583,15:08:00,15:08:00,565,29,34
583,15:09:00,15:09:00,567,30,34
583,15:14:00,15:14:00,568,31,34
584,14:22:00,14:22:00,2626,1,35
584,14:23:00,14:23:00,274,2,35
584,14:24:00,14:24:00,273,3,35
584,14:25:00,14:25:00,272,4,35
584,14:29:00,14:29:00,382,5,35
584,14:34:00,14:34:00,612,6,35
584,14:38:00,14:38:00,709,7,35
584,14:41:00,14:41:00,2663,8,35
584,14:43:00,14:43:00,185,9,35
585,14:22:00,14:22:00,2627,1,36
585,14:24:00,14:24:00,274,2,36
585,14:26:00,14:26:00,687,3,36
585,14:27:00,14:27:00,194,4,36
585,14:28:00,14:28:00,765,5,36
585,14:29:00,14:29:00,344,6,36
585,14:31:00,14:31:00,747,7,36
585,14:33:00,14:33:00,65,8,36
585,14:35:00,14:35:00,136,9,36
585,14:37:00,14:37:00,64,10,36
585,14:42:00,14:42:00,2560,11,36
585,14:45:00,14:45:00,491,12,36
585,14:46:00,14:46:00,498,13,36
586,14:22:00,14:22:00,2628,1,37
586,14:23:00,14:23:00,274,2,37
586,14:24:00,14:24:00,687,3,37
586,14:25:00,14:25:00,194,4,37
586,14:27:00,14:27:00,765,5,37
586,14:29:00,14:29:00,742,6,37
586,14:30:00,14:30:00,749,7,37
586,14:32:00,14:32:00,753,8,37
586,14:33:00,14:33:00,750,9,37
586,14:34:00,14:34:00,755,10,37
586,14:35:00,14:35:00,648,11,37
586,14:36:00,14:36:00,639,12,37
586,14:37:00,14:37:00,620,13,37
586,14:38:00,14:38:00,649,14,37
586,14:40:00,14:40:00,645,15,37
586,14:41:00,14:41:00,628,16,37
586,14:42:00,14:42:00,2633,17,37
586,14:43:00,14:43:00,642,18,37
586,14:45:00,14:45:00,46,19,37
587,14:22:00,14:22:00,2623,1,126
587,14:23:00,14:23:00,348,2,126
587,14:24:00,14:24:00,349,3,126
587,14:25:00,14:25:00,350,4,126
587,14:26:00,14:26:00,351,5,126
587,14:27:00,14:27:00,352,6,126
587,14:28:00,14:28:00,353,7,126
587,14:29:00,14:29:00,354,8,126
587,14:31:00,14:31:00,212,9,126
587,14:32:00,14:32:00,209,10,126
587,14:33:00,14:33:00,355,11,126
587,14:33:00,14:33:00,356,12,126
587,14:34:00,14:34:00,371,13,126
587,14:35:00,14:35:00,359,14,126
587,14:37:00,14:37:00,361,15,126
587,14:40:00,14:40:00,124,16,126
588,14:32:00,14:32:00,568,1,128
588,14:33:00,14:33:00,566,2,128
588,14:34:00,14:34:00,564,3,128
588,14:35:00,14:35:00,560,4,128
588,14:37:00,14:37:00,158,5,128
588,14:40:00,14:40:00,562,6,128
588,14:43:00,14:43:00,403,7,128
588,14:44:00,14:44:00,405,8,128
588,14:47:00,14:47:00,1267,9,128
588,14:51:00,14:51:00,413,10,128
588,14:52:00,14:52:00,163,11,128
588,14:53:00,14:53:00,529,12,128
588,14:54:00,14:54:00,526,13,128
588,14:57:00,14:57:00,465,14,128
588,15:06:00,15:06:00,444,15,128
588,15:11:00,15:11:00,109,16,128
588,15:20:00,15:20:00,709,17,128
588,15:22:00,15:22:00,711,18,128
589,14:32:00,14:32:00,568,1,128
589,14:33:00,14:33:00,566,2,128
589,14:34:00,14:34:00,564,3,128
589,14:35:00,14:35:00,560,4,128
589,14:37:00,14:37:00,158,5,128
589,14:40:00,14:40:00,562,6,128
589,14:43:00,14:43:00,403,7,128
589,14:44:00,14:44:00,405,8,128
589,14:47:00,14:47:00,1267,9,128
589,14:51:00,14:51:00,413,10,128
589,14:52:00,14:52:00,163,11,128
589,14:53:00,14:53:00,529,12,128
589,14:54:00,14:54:00,526,13,128
589,14:57:00,14:57:00,465,14,128
589,15:06:00,15:06:00,444,15,128
589,15:11:00,15:11:00,109,16,128
589,15:20:00,15:20:00,709,17,128
589,15:22:00,15:22:00,711,18,128
590,14:33:00,14:33:00,56,1,134
590,14:41:00,14:41:00,242,2,134
590,14:43:00,14:43:00,241,3,134
590,14:44:00,14:44:00,240,4,134
590,14:44:00,14:44:00,330,5,134
590,14:46:00,14:46:00,247,6,134
590,14:47:00,14:47:00,236,7,134
590,14:49:00,14:49:00,297,8,134
590,14:51:00,14:51:00,234,9,134
590,14:52:00,14:52:00,233,10,134
590,14:53:00,14:53:00,1247,11,134
590,14:54:00,14:54:00,2620,12,134
590,14:55:00,14:55:00,224,13,134
590,14:56:00,14:56:00,225,14,134
590,14:57:00,14:57:00,676,15,134
590,14:59:00,14:59:00,226,16,134
590,14:59:00,14:59:00,227,17,134
590,14:59:00,14:59:00,228,18,134
590,15:00:00,15:00:00,55,19,134
591,14:34:00,14:34:00,674,1,31
591,14:35:00,14:35:00,256,2,31
591,14:36:00,14:36:00,2566,3,31
591,14:37:00,14:37:00,682,4,31
591,14:38:00,14:38:00,255,5,31
591,14:38:00,14:38:00,2611,6,31
591,14:39:00,14:39:00,1247,7,31
591,14:43:00,14:43:00,2618,8,31
591,14:43:00,14:43:00,200,9,31
591,14:44:00,14:44:00,201,10,31
591,14:45:00,14:45:00,202,11,31
591,14:46:00,14:46:00,1258,12,31
591,14:48:00,14:48:00,264,13,31
591,14:50:00,14:50:00,263,14,31
591,14:51:00,14:51:00,262,15,31
591,14:53:00,14:53:00,261,16,31
591,14:53:00,14:53:00,260,17,31
591,14:54:00,14:54:00,2614,18,31
591,14:54:00,14:54:00,258,19,31
591,14:56:00,14:56:00,257,20,31
592,14:39:00,14:39:00,175,1,133
592,14:41:00,14:41:00,1261,2,133
592,14:42:00,14:42:00,684,3,133
592,14:44:00,14:44:00,209,4,133
592,14:44:00,14:44:00,208,5,133
592,14:46:00,14:46:00,207,6,133
592,14:46:00,14:46:00,217,7,133
592,14:47:00,14:47:00,218,8,133
592,14:49:00,14:49:00,219,9,133
592,14:49:00,14:49:00,220,10,133
592,14:50:00,14:50:00,1259,11,133
592,14:51:00,14:51:00,221,12,133
592,14:52:00,14:52:00,222,13,133
592,14:53:00,14:53:00,1247,14,133
592,14:57:00,14:57:00,2616,15,133
592,14:59:00,14:59:00,2612,16,133
592,15:00:00,15:00:00,254,17,133
592,15:02:00,15:02:00,1251,18,133
592,15:03:00,15:03:00,2564,19,133
592,15:05:00,15:05:00,382,20,133
592,15:10:00,15:10:00,2640,21,133
593,14:47:00,14:47:00,530,1,161
593,14:48:00,14:48:00,165,2,161
593,14:49:00,14:49:00,414,3,161
593,14:51:00,14:51:00,1266,4,161
593,14:53:00,14:53:00,406,5,161
593,14:54:00,14:54:00,404,6,161
593,14:55:00,14:55:00,563,7,161
593,14:57:00,14:57:00,139,8,161
593,14:59:00,14:59:00,559,9,161
593,15:00:00,15:00:00,565,10,161
593,15:02:00,15:02:00,568,11,161
593,15:03:00,15:03:00,566,12,161
593,15:12:00,15:12:00,607,13,161
594,14:49:00,14:49:00,166,1,32
594,14:50:00,14:50:00,318,2,32
594,14:51:00,14:51:00,319,3,32
594,14:52:00,14:52:00,770,4,32
594,14:52:00,14:52:00,320,5,32
594,14:54:00,14:54:00,321,6,32
594,14:54:00,14:54:00,322,7,32
594,14:55:00,14:55:00,174,8,32
594,14:58:00,14:58:00,324,9,32
594,14:58:00,14:58:00,325,10,32
594,14:59:00,14:59:00,326,11,32
594,15:02:00,15:02:00,327,12,32
594,15:02:00,15:02:00,328,13,32
594,15:03:00,15:03:00,329,14,32
594,15:04:00,15:04:00,240,15,32
594,15:04:00,15:04:00,330,16,32
594,15:05:00,15:05:00,331,17,32
594,15:07:00,15:07:00,332,18,32
594,15:07:00,15:07:00,298,19,32
594,15:11:00,15:11:00,297,20,32
594,15:12:00,15:12:00,234,21,32
594,15:15:00,15:15:00,1247,22,32
594,15:22:00,15:22:00,2657,23,32
594,15:23:00,15:23:00,334,24,32
594,15:25:00,15:25:00,335,25,32
594,15:25:00,15:25:00,336,26,32
594,15:27:00,15:27:00,337,27,32
594,15:27:00,15:27:00,338,28,32
594,15:30:00,15:30:00,339,29,32
594,15:31:00,15:31:00,340,30,32
594,15:31:00,15:31:00,341,31,32
594,15:34:00,15:34:00,342,32,32
594,15:34:00,15:34:00,343,33,32
594,15:35:00,15:35:00,344,34,32
594,15:37:00,15:37:00,345,35,32
594,15:38:00,15:38:00,180,36,32
594,15:40:00,15:40:00,282,37,32
595,14:50:00,14:50:00,2578,1,172
595,14:52:00,14:52:00,716,2,172
595,14:54:00,14:54:00,2580,3,172
595,14:55:00,14:55:00,2583,4,172
595,14:58:00,14:58:00,63,5,172
595,15:00:00,15:00:00,2586,6,172
595,15:02:00,15:02:00,2589,7,172
595,15:03:00,15:03:00,2591,8,172
595,15:04:00,15:04:00,2588,9,172
595,15:10:00,15:10:00,2593,10,172
595,15:12:00,15:12:00,2595,11,172
595,15:14:00,15:14:00,2598,12,172
595,15:16:00,15:16:00,2601,13,172
595,15:17:00,15:17:00,2604,14,172
595,15:18:00,15:18:00,2664,15,172
595,15:20:00,15:20:00,708,16,172
596,14:52:00,14:52:00,607,1,161
596,15:01:00,15:01:00,567,2,161
596,15:02:00,15:02:00,568,3,161
596,15:04:00,15:04:00,564,4,161
596,15:05:00,15:05:00,560,5,161
596,15:07:00,15:07:00,158,6,161
596,15:09:00,15:09:00,562,7,161
596,15:10:00,15:10:00,403,8,161
596,15:11:00,15:11:00,405,9,161
596,15:13:00,15:13:00,1267,10,161
596,15:15:00,15:15:00,413,11,161
596,15:16:00,15:16:00,163,12,161
596,15:17:00,15:17:00,529,13,161
597,14:56:00,14:56:00,282,1,32
597,14:56:00,14:56:00,68,2,32
597,14:58:00,14:58:00,285,3,32
597,14:59:00,14:59:00,286,4,32
597,14:59:00,14:59:00,287,5,32
597,15:01:00,15:01:00,288,6,32
597,15:02:00,15:02:00,289,7,32
597,15:02:00,15:02:00,290,8,32
597,15:04:00,15:04:00,291,9,32
597,15:05:00,15:05:00,292,10,32
597,15:07:00,15:07:00,293,11,32
597,15:08:00,15:08:00,294,12,32
597,15:10:00,15:10:00,295,13,32
597,15:11:00,15:11:00,296,14,32
597,15:15:00,15:15:00,1247,15,32
597,15:22:00,15:22:00,2658,16,32
597,15:24:00,15:24:00,251,17,32
597,15:27:00,15:27:00,250,18,32
597,15:28:00,15:28:00,333,19,32
597,15:30:00,15:30:00,299,20,32
597,15:30:00,15:30:00,300,21,32
597,15:31:00,15:31:00,301,22,32
597,15:31:00,15:31:00,245,23,32
597,15:33:00,15:33:00,302,24,32
597,15:33:00,15:33:00,303,25,32
597,15:36:00,15:36:00,304,26,32
597,15:36:00,15:36:00,305,27,32
597,15:37:00,15:37:00,306,28,32
597,15:39:00,15:39:00,307,29,32
597,15:39:00,15:39:00,103,30,32
597,15:40:00,15:40:00,309,31,32
597,15:41:00,15:41:00,310,32,32
597,15:42:00,15:42:00,311,33,32
597,15:43:00,15:43:00,96,34,32
597,15:44:00,15:44:00,312,35,32
597,15:45:00,15:45:00,313,36,32
597,15:47:00,15:47:00,89,37,32
598,14:56:00,14:56:00,175,1,126
598,14:58:00,14:58:00,369,2,126
598,15:01:00,15:01:00,370,3,126
598,15:02:00,15:02:00,371,4,126
598,15:03:00,15:03:00,373,5,126
598,15:03:00,15:03:00,374,6,126
598,15:04:00,15:04:00,214,7,126
598,15:05:00,15:05:00,211,8,126
598,15:07:00,15:07:00,375,9,126
598,15:08:00,15:08:00,376,10,126
598,15:09:00,15:09:00,377,11,126
598,15:10:00,15:10:00,378,12,126
598,15:11:00,15:11:00,379,13,126
598,15:12:00,15:12:00,380,14,126
598,15:13:00,15:13:00,381,15,126
598,15:15:00,15:15:00,1247,16,126
599,15:02:00,15:02:00,257,1,31
599,15:02:00,15:02:00,281,2,31
599,15:03:00,15:03:00,2615,3,31
599,15:04:00,15:04:00,279,4,31
599,15:06:00,15:06:00,278,5,31
599,15:07:00,15:07:00,277,6,31
599,15:09:00,15:09:00,276,7,31
599,15:12:00,15:12:00,275,8,31
599,15:12:00,15:12:00,1259,9,31
599,15:13:00,15:13:00,221,10,31
599,15:13:00,15:13:00,222,11,31
599,15:15:00,15:15:00,1247,12,31
599,15:22:00,15:22:00,2618,13,31
599,15:25:00,15:25:00,2612,14,31
599,15:25:00,15:25:00,231,15,31
599,15:26:00,15:26:00,681,16,31
599,15:26:00,15:26:00,2565,17,31
599,15:27:00,15:27:00,229,18,31
599,15:28:00,15:28:00,55,19,31
600,15:10:00,15:10:00,2640,1,133
600,15:12:00,15:12:00,268,2,133
600,15:13:00,15:13:00,269,3,133
600,15:14:00,15:14:00,2564,4,133
600,15:15:00,15:15:00,1250,5,133
600,15:17:00,15:17:00,254,6,133
600,15:18:00,15:18:00,2611,7,133
600,15:20:00,15:20:00,1247,8,133
601,15:10:00,15:10:00,55,1,134
601,15:10:00,15:10:00,193,2,134
601,15:13:00,15:13:00,194,3,134
601,15:13:00,15:13:00,195,4,134
601,15:14:00,15:14:00,675,5,134
601,15:15:00,15:15:00,197,6,134
601,15:16:00,15:16:00,198,7,134
601,15:18:00,15:18:00,1247,8,134
601,15:22:00,15:22:00,2620,9,134
601,15:22:00,15:22:00,252,10,134
601,15:24:00,15:24:00,251,11,134
601,15:26:00,15:26:00,235,12,134
601,15:26:00,15:26:00,249,13,134
601,15:28:00,15:28:00,238,14,134
601,15:29:00,15:29:00,301,15,134
601,15:29:00,15:29:00,245,16,134
601,15:31:00,15:31:00,244,17,134
601,15:32:00,15:32:00,243,18,134
601,15:33:00,15:33:00,56,19,134
602,15:14:00,15:14:00,568,1,34
602,15:15:00,15:15:00,566,2,34
602,15:16:00,15:16:00,564,3,34
602,15:18:00,15:18:00,560,4,34
602,15:20:00,15:20:00,158,5,34
602,15:25:00,15:25:00,562,6,34
602,15:26:00,15:26:00,403,7,34
602,15:27:00,15:27:00,405,8,34
602,15:28:00,15:28:00,1267,9,34
602,15:29:00,15:29:00,413,10,34
602,15:31:00,15:31:00,163,11,34
602,15:32:00,15:32:00,529,12,34
602,15:33:00,15:33:00,526,13,34
602,15:37:00,15:37:00,451,14,34
602,15:40:00,15:40:00,444,15,34
602,15:42:00,15:42:00,438,16,34
602,15:44:00,15:44:00,447,17,34
602,15:46:00,15:46:00,442,18,34
602,15:47:00,15:47:00,448,19,34
602,15:53:00,15:53:00,124,20,34
602,15:54:00,15:54:00,845,21,34
602,15:55:00,15:55:00,690,22,34
602,15:56:00,15:56:00,684,23,34
602,15:58:00,15:58:00,209,24,34
602,15:59:00,15:59:00,208,25,34
602,16:01:00,16:01:00,275,26,34
